CODIGO_TRK,CODIGO_SAP
657,000657
656,000656
653,000653
639,000639
631,000631
622,000622
621,000621
620,000620
618,000618
617,000617
609,000609
608,000608
603,000603
601,000601
596,000596
595,000595
592,000592
586,000586
576,000576
566,000566
564,000564
563,000563
551,000551
547,000547
546,000546
545,000545
543,000543
542,000542
522,000522
516,000516
515,000515
45,000118
999102,000102
46,000092
31,000088
150,000088
446216,446216
451374,451374
451394,451394
451395,451395
451407,451407
451429,451429
451430,451430
700702,700702
700703,700703
700704,700704
871482,ET8714827
871484,ET8714843
871486,ET871486K
871488,ET8714886
871487,ET8714878
442399,442399
871483,ET8714835
871493,ET8714932
451428,451428
451431,451431
451433,451433
700705,700705
700706,700706
700707,700707
442398,442398
442400,442400
442404,442404
451405,451405
700823,700823
871498,ET8714983
871499,ET8714991
447089,447089
701109,701109
701111,701111
447111,447111
451500,451500
451506,451506
451523,451523
447088,447088
447107,447107
447108,447108
701110,701110
447081,447081
451513,451513
451453,451453
447085,447085
442418,442418
701106,701106
447092,447092
451548,451548
447077,447077
447075,447075
447082,447082
451451,451451
451502,451502
451533,451533
451551,451551
451536,451536
451537,451537
451549,451549
447073,447073
447076,447076
701018,701018
701107,701107
451432,451432
451491,451491
451512,451512
447093,447093
447104,447104
447106,447106
442402,442402
442419,442419
442420,442420
442421,442421
447070,447070
447086,447086
447087,447087
451371,451371
451455,451455
451480,451480
451488,451488
451496,451496
451504,451504
451514,451514
451519,451519
451521,451521
451526,451526
451527,451527
451535,451535
451554,451554
700841,700841
701112,701112
846151,846151
871524,ET8715246
871525,ET8715254
871528,ET8715289
871531,ET8715319
871532,ET8715327
871534,ET8715343
871537,ET8715378
871538,ET8715386
871539,ET8715394
871540,ET8715408
871542,ET8715424
871543,ET8715432
871544,ET8715440
871545,ET8715459
871546,ET8715467
871547,ET8715475
871548,ET8715483
871549,ET8715491
871551,ET8715513
871553,ET871553K
871554,ET8715548
871567,ET871567K
871569,ET8715696
871571,ET8715718
871574,ET8715742
871579,ET8715793
871580,ET8715807
871581,ET8715815
871588,ET8715882
871589,ET8715890
871591,ET8715912
871594,ET8715947
871605,ET8716056
871628,ET8716285
871635,ET8716358
871637,ET8716374
871638,ET8716382
871642,ET8716420
871644,ET8716447
871645,ET8716455
871646,ET8716463
871667,ET8716676
871672,ET8716722
871673,ET8716730
871717,ET8717176
871718,ET8717184
871723,ET8717230
871730,ET8717303
871674,ET8716749
871541,ET8715416
871550,ET8715505
701103,701103
447083,447083
871533,ET8715335
701108,701108
451470,451470
871604,ET8716048
871641,ET8716412
701105,701105
871647,ET8716471
442403,442403
442411,442411
447066,447066
447069,447069
447084,447084
451498,451498
700713,700713
701019,701019
871623,ET8716234
871630,ET8716307
871631,ET8716315
871632,ET8716323
871633,ET8716331
871639,ET8716390
451553,451553
871640,ET8716404
871740,ET8717400
442405,442405
871600,ET8716005
871727,ET8717273
871671,ET8716714
871719,ET8717192
447098,447098
451596,451596
871741,ET8717419
871724,ET8717249
871720,ET8717206
871725,ET8717257
871750,ET8717508
451574,451574
871751,ET8717516
871739,ET8717397
451590,451590
447096,447096
451573,451573
871590,ET8715904
443218,443218
447103,447103
871742,ET8717427
443216,443216
447064,447064
846152,ET8715246
871729,ET871729K
871634,ET871634K
846218,ET8716218
871603,ET871603K
871624,ET8716242
871626,ET8716269
871728,ET8717281
447068,447068
871629,ET8716293
846216,846216
442401,442401
442422,442422
451472,451472
451473,451473
451474,451474
871622,ET8716226
700826,700826
871758,ET8717583
871759,ET8717591
871754,ET8717540
451592,451592
442427,442427
